PERIODO,FACULTAD,PROGRAMA,GENERO,FORMACION,VINCULACION,DEDICACION,CARGO,CATEGORIA
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,ESPECIALIZACION,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Hombre,MAESTRIA,CATEDRÁTICOS,120,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Hombre,PREGRADO,CATEDRÁTICOS,20,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Hombre,PREGRADO,CATEDRÁTICOS,120,DOCENTE,AUXILIAR
2020-1,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC.  EN PEDAGOGIA SOCIAL PARA LA REHABILITACION,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,ESPECIALIZACION,CATEDRÁTICOS,204,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,ESPECIALIZACION,CATEDRÁTICOS,203,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,PREGRADO,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,112,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,ESPECIALIZACION,CATEDRÁTICOS,204,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,174,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,ESPECIALIZACION,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,68,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,206,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,198,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,272,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CATEDRÁTICOS,166,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,162,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CATEDRÁTICOS,228,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,272,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,192,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,166,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,170,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,34,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,244,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,238,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,272,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,218,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,170,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,88,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,132,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,160,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,194,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CATEDRÁTICOS,164,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CATEDRÁTICOS,240,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,PREGRADO,CATEDRÁTICOS,65,DOCENTE,AUXILIAR
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN EDUCACION FISICA Y DEPORTES,Hombre,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,176,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,PREGRADO,CATEDRÁTICOS,272,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,ASOCIADO
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CATEDRÁTICOS,60,DOCENTE,TITULAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CATEDRÁTICOS,193,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CATEDRÁTICOS,136,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CATEDRÁTICOS,122,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CATEDRÁTICOS,100,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CATEDRÁTICOS,187,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,PREGRADO,CATEDRÁTICOS,156,DOCENTE,AUXILIAR
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CATEDRÁTICOS,260,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CATEDRÁTICOS,176,DOCENTE,AUXILIAR
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,ASISTENTE
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,DOCTORADO,PLANTA,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Hombre,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,PREGRADO,CONTRATO,Tiempo Completo,DOCENTE,AUXILIAR
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,TITULAR
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASOCIADO
2020-1,EDUCACION,LIC. EN LITERATURA Y LENGUA CASTELLANA,Mujer,MAESTRIA,CONTRATO,Tiempo Completo,DOCENTE,ASISTENTE
2019-2,EDUCACION,LIC. EN MATEMATICAS,Mujer,MAESTRIA,PLANTA,Tiempo Completo,DOCENTE,ASOCIADO
